customer_id,customer_name,segment,total_orders,first_order_date,last_order_date,purchase_span_days,distinct_locations,total_order_lines,total_product_references,total_sales,total_quantity,total_profit,average_complete_order_value,comparable_profit_margin_percentage,average_shipping_days,unknown_sales_lines,unknown_quantity_lines,unknown_profit_lines,orders_with_unknown_sales,orders_with_unknown_profit,complete_loss_making_orders
PR-18880,"Patrick Ryan",Consumer,5,2023-09-05,2026-11-24,1176,5,12,12,1840.178000,43,237.229000,368.0356000000,13.6786468684,2.6000,0,0,1,0,1,0
PS-18760,"Pamela Stobb",Consumer,6,2023-06-15,2026-09-14,1187,5,21,21,2106.639000,75,-129.944000,295.7317500000,-35.7955098984,2.1667,2,0,1,2,1,1
PS-18970,"Paul Stevenson","Home Office",8,2023-04-15,2026-10-22,1286,8,13,13,1278.639000,52,187.799900,159.8298750000,20.4072597510,3.5000,0,0,2,0,1,1
PS-19045,"Penelope Sewall","Home Office",7,2023-12-20,2026-05-08,870,7,13,13,6843.634000,47,1771.356900,977.6620000000,26.9502350130,4.1429,0,0,1,0,1,0
PT-19090,"Pete Takahito",Consumer,4,2023-09-12,2026-10-20,1134,4,7,7,160.572000,19,-26.092000,40.1430000000,-28.7164013181,3.7500,0,0,1,0,1,3
PV-18985,"Paul Van Hugh","Home Office",5,2023-07-12,2026-10-02,1178,5,13,13,2849.326000,52,449.167200,696.3615000000,18.0353339787,4.6000,1,0,1,1,1,0
PW-19030,"Pauline Webber",Corporate,10,2023-05-16,2026-11-14,1278,9,13,13,2298.602000,48,734.225100,273.3302500000,20.1187017657,4.4000,2,0,2,2,2,0
PW-19240,"Pierre Wener",Consumer,7,2023-11-18,2025-09-22,674,7,12,12,3922.415000,39,1336.877400,560.3450000000,34.0830177327,3.7143,0,0,0,0,0,3
QJ-19255,"Quincy Jones",Corporate,9,2023-03-17,2026-12-05,1359,8,13,13,6108.338000,61,1203.676800,678.7042222222,19.7054714392,4.6667,0,0,0,0,0,1
RA-19285,"Ralph Arnett",Consumer,9,2023-12-13,2026-12-25,1108,9,17,17,2124.762000,56,546.974400,237.6690000000,17.2186370541,3.2222,1,1,0,1,0,2
RA-19885,"Ruben Ausman",Corporate,7,2023-04-08,2026-11-17,1319,7,15,15,3476.534000,48,976.726400,348.8976000000,27.3199285617,3.4286,2,1,1,2,1,0
RA-19915,"Russell Applegate",Consumer,9,2023-06-30,2026-12-18,1267,9,22,22,4786.799000,312,276.170800,570.6693750000,5.7158801112,4.8889,1,0,1,1,1,3
RA-19945,"Ryan Akin",Consumer,5,2023-08-29,2026-10-30,1158,5,9,9,1686.922500,27,-445.695000,337.3845000000,-26.4205972711,3.4000,0,0,0,0,0,3
RB-19330,"Randy Bradley",Consumer,2,2023-11-17,2026-10-23,1071,2,6,6,1008.196000,16,-164.406200,504.0980000000,-16.3069680895,6.0000,0,0,0,0,0,2
RB-19360,"Raymond Buch",Consumer,6,2025-04-01,2026-09-25,542,6,18,18,1112.931000,69,6975.762300,251.0935000000,23.4363892335,3.3333,2,1,1,2,1,0
RB-19435,"Richard Bierner",Consumer,8,2023-03-11,2026-12-11,1371,8,16,16,2663.086000,66,477.239900,332.8857500000,17.9205590807,3.0000,0,0,0,0,0,2
RB-19465,"Rick Bensley","Home Office",12,2023-03-14,2026-12-21,1378,12,23,23,4619.490000,240,-467.241600,413.9161818182,-16.1958975755,3.0833,1,1,2,1,1,2
RB-19570,"Rob Beeghly",Consumer,5,2025-04-28,2026-12-05,586,5,9,9,498.202000,35,76.887900,124.5505000000,36.3153096595,3.0000,1,0,1,1,1,1
RB-19645,"Robert Barroso",Corporate,5,2023-08-23,2025-03-22,577,5,7,7,221.084000,29,72.679000,44.2168000000,32.8739302708,3.4000,0,0,0,0,0,0
RB-19705,"Roger Barcio","Home Office",4,2024-08-22,2026-11-06,806,4,7,7,2067.450000,22,209.768000,516.8625000000,-37.4039561327,4.2500,0,0,1,0,1,2
RB-19795,"Ross Baird","Home Office",8,2023-06-03,2026-11-28,1274,8,18,17,5605.434000,89,303.213600,687.1008571429,30.7716623933,4.6250,1,1,2,1,2,1
RC-19825,"Roy Collins",Consumer,6,2023-12-05,2025-12-26,752,6,10,10,966.409000,29,63.991400,161.0681666667,6.6215649896,2.6667,0,0,0,0,0,1
RC-19960,"Ryan Crowe",Consumer,6,2023-08-25,2026-09-11,1113,6,11,11,885.752000,44,10.563300,147.6253333333,1.1925798643,4.0000,0,0,0,0,0,1
RD-19480,"Rick Duston",Consumer,8,2023-06-08,2026-10-19,1229,8,15,15,4264.642000,60,480.594000,439.5162857143,12.6298944229,4.8750,1,0,0,1,0,0
RD-19585,"Rob Dowd",Consumer,10,2023-04-02,2026-07-03,1188,10,19,19,2912.894000,73,530.967000,291.2894000000,11.6245012481,4.7000,0,0,1,0,1,1
RD-19660,"Robert Dilbeck","Home Office",5,2024-04-12,2026-09-07,878,5,5,5,2786.632000,23,830.403000,557.3264000000,29.9772355775,5.2000,0,0,1,0,1,1
RD-19720,"Roger Demir",Consumer,10,2023-07-20,2026-12-09,1238,10,20,20,1407.777000,76,-1142.907200,156.4196666667,-81.6015320608,4.5000,1,1,0,1,0,3
RD-19810,"Ross DeVincentis","Home Office",8,2023-10-27,2026-12-16,1146,8,16,16,1137.616000,142,171.672500,142.2020000000,27.5360976764,4.2500,0,0,1,0,1,0
RD-19900,"Ruben Dartt",Consumer,9,2023-04-05,2026-09-07,1251,9,21,21,3069.544000,85,438.278200,292.2414285714,14.9441762708,3.5556,2,0,2,2,2,1
RD-19930,"Russell D'Ascenzo",Consumer,4,2023-10-03,2026-11-18,1142,4,10,10,970.942000,33,31.428600,242.7355000000,1.2817082506,3.5000,0,0,1,0,1,2
RE-19405,"Ricardo Emerson",Consumer,1,2023-12-29,2023-12-29,0,1,1,1,48.360000,NULL,6.045000,48.3600000000,12.5000000000,2.0000,0,1,0,0,0,0
RE-19450,"Richard Eichhorn",Consumer,5,2023-06-03,2026-03-03,1004,5,9,9,744.000000,47,209.229400,166.6300000000,35.1229670528,3.6000,1,0,0,1,0,1
RF-19345,"Randy Ferguson",Corporate,8,2023-05-20,2025-12-05,930,8,16,16,2012.570000,141,633.707200,70.6333333333,28.5760972157,3.6250,2,2,0,2,0,1
RF-19735,"Roland Fjeld",Consumer,7,2023-08-06,2026-10-02,1153,7,14,14,2341.296000,53,684.913800,334.4708571429,29.2365778067,4.0000,0,0,1,0,1,0
RF-19840,"Roy Französisch",Consumer,8,2023-11-12,2026-12-24,1138,8,11,11,922.902000,42,280.026100,117.0431428571,26.5485132466,3.6250,1,1,0,1,0,1
RH-19495,"Rick Hansen",Consumer,5,2023-08-23,2026-11-28,1193,5,8,8,3621.376000,591,563.787700,724.2752000000,15.5683281714,2.6000,0,0,0,0,0,0
RH-19510,"Rick Huthwaite","Home Office",6,2023-11-16,2025-09-19,673,6,12,12,6979.180000,43,911.723500,1163.1966666667,25.2208649885,3.5000,0,0,1,0,1,0
RH-19555,"Ritsa Hightower",Consumer,2,2024-12-04,2025-07-29,237,2,3,3,740.382000,11,0.305700,370.1910000000,0.0412894965,4.5000,0,0,0,0,0,1
RH-19600,"Rob Haberlin",Consumer,3,2024-07-02,2025-07-14,377,3,11,11,2085.740000,43,172.626100,695.2466666667,8.2764917967,3.0000,0,0,0,0,0,1
RK-19300,"Ralph Kennedy",Consumer,3,2024-07-20,2026-09-02,774,3,8,8,1460.192000,29,269.688000,486.7306666667,18.4693519756,4.6667,0,0,0,0,0,1
RL-19615,"Rob Lucas",Consumer,8,2023-12-05,2026-08-31,1000,8,24,24,6140.788000,101,313.585800,524.1121666667,10.0273764554,3.7500,2,0,1,2,1,2
RM-19375,"Raymond Messe",Consumer,6,2023-05-11,2026-01-19,984,6,9,9,1453.474000,29,392.149900,242.2456666667,26.9801799000,4.1667,0,0,0,0,0,0
RM-19675,"Robert Marley","Home Office",5,2023-11-14,2026-12-24,1136,5,11,11,5979.096000,829,1902.543800,1195.8192000000,31.8199239484,3.6000,0,0,0,0,0,0
RM-19750,"Roland Murray",Consumer,1,2026-03-06,2026-03-06,0,1,2,2,98.350000,4,28.687900,98.3500000000,29.1691916624,5.0000,0,0,0,0,0,0
RO-19780,"Rose O'Brian",Consumer,7,2024-05-12,2026-11-25,927,7,12,12,3625.596000,48,-1238.173600,604.2660000000,-42.1221896227,3.8571,1,0,1,1,1,3
RP-19270,"Rachel Payne",Corporate,4,2023-10-19,2025-08-21,672,4,12,12,807.915200,44,59.538400,216.1777333333,-5.9097514206,3.5000,1,1,0,1,0,1
RP-19390,"Resi Pölking",Consumer,12,2023-05-24,2026-11-27,1283,12,25,25,5153.084000,88,470.238100,429.4236666667,9.2269385110,3.4167,0,0,1,0,1,1
RP-19855,"Roy Phan",Corporate,8,2023-04-05,2026-12-02,1337,8,15,15,2170.716000,61,594.586800,271.3395000000,27.3912755054,4.8750,0,0,0,0,0,1
RR-19315,"Ralph Ritter",Consumer,2,2025-11-14,2026-12-11,392,2,4,4,538.212000,7,-73.835000,7.3800000000,47.0000000000,2.5000,1,0,0,1,0,1
RR-19525,"Rick Reed",Corporate,6,2023-09-09,2026-07-13,1038,6,10,10,3302.262000,36,721.682600,550.3770000000,21.8541896433,4.1667,0,0,0,0,0,0
RS-19420,"Ricardo Sperren",Corporate,5,2023-08-05,2026-10-15,1167,5,9,9,3221.290000,24,338.780400,644.2580000000,15.6954354237,3.2000,0,1,1,0,1,0
RS-19765,"Roland Schwarz",Corporate,8,2023-04-07,2026-11-24,1327,8,14,14,4159.770000,54,1206.385100,519.9712500000,29.0012452612,3.0000,0,0,0,0,0,1
RS-19870,"Roy Skaria","Home Office",2,2025-06-07,2026-12-11,552,2,3,3,22.328000,10,9.583800,11.1640000000,42.9227875314,3.5000,0,0,0,0,0,0
RW-19540,"Rick Wilson",Corporate,7,2024-02-03,2026-09-01,941,6,23,23,7397.401000,89,1547.050100,1056.7715714286,26.8979519677,3.5714,0,0,2,0,2,0
RW-19630,"Rob Williams",Corporate,9,2023-06-28,2026-10-02,1192,9,16,16,2161.118000,53,681.911900,302.2020000000,30.1372543122,4.5556,2,0,2,2,2,0
RW-19690,"Robert Waldorf",Consumer,5,2025-05-30,2026-10-12,500,5,15,15,3495.646000,61,707.550300,699.1292000000,20.2409025399,3.0000,0,0,0,0,0,1
SA-20830,"Sue Ann Reed",Consumer,10,2023-02-22,2026-10-28,1344,10,21,21,4434.401500,75,679.636800,470.2201666667,11.4834906139,3.4000,1,0,3,1,3,1
SB-20170,"Sarah Bern",Consumer,3,2023-06-06,2026-06-12,1102,3,7,7,1315.852000,24,157.665800,196.7360000000,-3.9765980807,5.3333,2,0,0,1,0,1
SB-20185,"Sarah Brown",Consumer,6,2023-09-20,2026-06-25,1009,6,12,12,6410.996000,598,885.462400,1068.4993333333,13.8116199105,3.1667,0,0,0,0,0,2
SB-20290,"Sean Braxton",Corporate,7,2023-05-09,2026-11-13,1284,7,17,17,5537.933000,84,-2091.218700,412.9918333333,-39.1778900879,3.8571,1,0,1,1,1,2
SC-20020,"Sam Craven",Consumer,5,2023-03-03,2024-11-10,618,4,17,17,3350.123600,62,-322.494000,542.0234000000,-48.6728360203,4.4000,1,0,1,1,1,1
SC-20050,"Sample Company A","Home Office",9,2023-03-18,2026-11-20,1343,9,15,15,4187.626000,57,438.892700,616.3196666667,7.4573557337,5.3333,3,1,1,3,1,2
SC-20095,"Sanjit Chand",Consumer,9,2023-02-12,2026-01-15,1068,9,22,22,14142.334000,87,5757.411900,1571.3704444444,40.7104789068,4.6667,0,0,0,0,0,2
SC-20230,"Scot Coram",Corporate,4,2025-06-06,2026-08-03,423,4,11,11,1437.382000,49,448.137000,344.2786666667,15.9019437742,4.2500,2,0,1,1,1,0
SC-20260,"Scott Cohen",Corporate,12,2023-04-06,2026-11-14,1318,9,22,22,2170.062000,71,611.909000,175.6336000000,13.8526928283,4.0000,2,0,3,2,3,2
SC-20305,"Sean Christensen",Consumer,7,2023-12-16,2026-12-01,1081,7,12,12,3979.065000,64,229.161700,568.4378571429,5.7591846326,3.5714,0,0,0,0,0,1
SC-20380,"Shahid Collister",Consumer,9,2023-03-01,2026-11-30,1370,9,20,20,5973.696000,80,-289.521700,677.2927500000,-4.2146472113,4.0000,1,0,0,1,0,4
SC-20440,"Shaun Chance",Corporate,7,2024-08-17,2026-11-24,829,6,10,10,1874.998000,44,379.561100,267.8568571429,20.2432802595,4.1429,0,0,0,0,0,2
SC-20575,"Sonia Cooley",Consumer,5,2023-06-16,2026-09-29,1201,5,7,7,254.888000,30,100.225300,63.7220000000,26.6129829572,4.0000,1,0,0,1,0,2
SC-20680,"Steve Carroll","Home Office",6,2023-11-21,2026-08-26,1009,6,8,8,1144.720000,105,156.453400,224.8560000000,30.8905867566,5.3333,1,0,1,1,1,0
SC-20695,"Steve Chapman",Corporate,10,2023-12-16,2026-10-02,1021,9,14,14,2576.408000,66,-3127.996700,257.6408000000,-120.9805253623,4.5000,0,0,1,0,1,1
SC-20725,"Steven Cartwright",Consumer,11,2023-06-03,2026-06-26,1119,10,26,26,5044.860000,361,1280.083300,503.6220000000,21.7048885895,3.7273,1,1,1,1,1,1
SC-20770,"Stewart Carmichael",Corporate,7,2024-06-20,2026-11-19,882,6,21,21,4475.917000,310,-671.187400,711.2928333333,-17.2321385683,3.8571,1,1,0,1,0,3
SC-20800,"Stuart Calhoun",Consumer,4,2024-12-11,2026-11-30,719,4,5,5,279.256000,11,51.825200,69.8140000000,18.5583120864,3.2500,0,0,0,0,0,0
SC-20845,"Sung Chung",Consumer,2,2025-11-11,2026-08-21,283,2,4,4,280.632000,13,31.175700,140.3160000000,11.1091037373,4.0000,0,0,0,0,0,0
SD-20485,"Shirley Daniels","Home Office",9,2023-01-26,2026-06-13,1234,9,21,21,5965.764000,82,1889.911800,647.0630000000,36.5736411501,3.6667,1,0,1,1,1,2
SE-20110,"Sanjit Engle",Consumer,11,2023-04-11,2026-12-21,1350,11,19,19,12209.438000,76,-149.307100,1109.9489090909,-5.1289332211,4.7273,0,1,1,0,1,2
SF-20065,"Sandra Flanagan",Consumer,7,2023-09-10,2026-11-01,1148,7,9,9,750.426000,35,228.162300,125.0710000000,30.2076820366,2.2857,1,0,0,1,0,1
SF-20200,"Sarah Foster",Consumer,9,2023-12-23,2026-11-01,1044,9,15,15,3422.786000,74,286.904600,380.3095555556,8.3821950890,3.3333,0,0,0,0,0,1
SF-20965,"Sylvia Foulston",Corporate,9,2023-10-21,2026-11-12,1118,9,17,17,3336.535000,64,537.065200,370.7261111111,17.1218805080,4.4444,0,1,1,0,1,2
SG-20080,"Sandra Glassco",Consumer,3,2024-10-31,2026-12-22,782,3,11,11,3406.581000,29,569.178000,1135.5270000000,26.1238497886,2.6667,0,1,1,0,1,0
SG-20470,"Sheri Gordon",Consumer,8,2023-07-26,2026-06-30,1070,8,14,14,1884.798000,62,-119.010500,235.5997500000,-6.3142310210,3.3750,0,0,0,0,0,2
SG-20605,"Speros Goranitis",Consumer,6,2023-01-23,2026-09-13,1329,5,13,13,3109.280000,49,421.378500,550.5424000000,15.5889573628,4.3333,1,0,2,1,1,0
SG-20890,"Susan Gilcrest",Corporate,3,2023-03-30,2026-05-18,1145,3,5,5,47.946000,17,6.947400,15.9820000000,31.7473795940,3.3333,0,0,1,0,1,0
SH-19975,"Sally Hughsby",Corporate,13,2023-12-10,2026-12-01,1087,13,29,29,3406.839500,113,577.000200,262.0645769231,16.9113270147,5.2308,0,0,1,0,1,1
SH-20395,"Shahid Hopkins",Consumer,10,2023-11-02,2026-12-07,1131,10,15,15,2178.504000,121,-2144.988900,242.0560000000,-98.3938014344,3.0000,1,1,0,1,0,3
SH-20635,"Stefanie Holloman",Corporate,2,2023-12-16,2024-11-26,346,2,2,2,1403.920000,16,260.625800,1403.9200000000,5.0000000000,4.5000,1,0,0,1,0,0
SJ-20125,"Sanjit Jacobs","Home Office",12,2024-09-22,2026-09-26,734,12,24,23,3940.800000,104,-118.474100,342.4080000000,-4.3033802311,4.1667,1,0,0,1,0,4
SJ-20215,"Sarah Jordon",Consumer,6,2024-02-09,2026-12-01,1026,6,10,10,1341.036000,30,-23.513700,223.5060000000,-1.7533981191,3.8333,0,1,0,0,0,4
SJ-20500,"Shirley Jackson",Consumer,5,2023-08-31,2026-04-21,964,5,7,7,1318.776000,30,-413.007700,263.7552000000,-31.3175019867,4.4000,0,0,0,0,0,2
SK-19990,"Sally Knutson",Consumer,3,2025-11-28,2026-12-22,389,3,5,5,883.409000,19,-481.569700,294.4696666667,-54.5126549537,4.0000,0,0,0,0,0,1
SL-20155,"Sara Luxemburg","Home Office",7,2023-09-21,2026-10-21,1126,7,9,9,3053.012000,188,527.971500,436.1445714286,17.2934629802,2.8571,0,0,0,0,0,1
SM-20005,"Sally Matthias",Consumer,4,2023-11-23,2025-11-04,712,4,6,6,244.494000,26,-26.592700,61.1235000000,-10.8766268293,4.5000,0,0,0,0,0,1
SM-20320,"Sean Miller","Home Office",5,2023-03-18,2026-10-12,1304,5,15,15,25033.090000,50,-1996.033300,6258.2725000000,-14.2789143514,3.6000,1,0,1,1,1,1
SM-20905,"Susan MacKendrick",Consumer,1,2025-05-03,2025-05-03,0,1,6,6,1043.041000,20,-237.288500,1043.0410000000,-22.7496809809,2.0000,0,0,0,0,0,1
SM-20950,"Suzanne McNair",Corporate,14,2023-09-29,2026-12-05,1163,13,24,24,5623.136000,99,610.114200,272.3906666667,31.0546433309,4.7143,2,2,0,2,0,2
SN-20560,"Skye Norling","Home Office",6,2024-06-18,2026-09-10,814,6,15,15,1860.418000,67,-716.856500,310.0696666667,-38.5320126982,5.0000,0,0,0,0,0,1
SN-20710,"Steve Nguyen","Home Office",7,2023-05-06,2026-10-12,1255,7,19,19,3127.959200,89,-3.798900,446.8513142857,-0.1214497938,4.2857,0,0,0,0,0,2
SO-20335,"Sean O'Donnell",Consumer,6,2024-10-11,2026-12-01,781,6,15,15,2574.135500,49,230.258600,361.6003000000,23.9274969161,5.5000,1,1,3,1,3,0
SP-20545,"Sibella Parks",Corporate,6,2023-10-13,2026-02-06,847,6,10,10,1306.086000,43,-118.775700,217.6810000000,-9.0940183112,4.3333,0,0,0,0,0,2
SP-20620,"Stefania Perrino",Corporate,9,2023-09-08,2026-11-13,1162,9,24,24,5168.639000,77,-534.973200,339.0805714286,0.1563563683,4.0000,2,0,3,2,2,3
SP-20650,"Stephanie Phelps",Corporate,9,2023-04-16,2025-12-09,968,9,15,15,1872.436000,58,268.478200,208.0484444444,14.3384446785,3.8889,0,2,0,0,0,2
SP-20860,"Sung Pak",Corporate,10,2023-12-15,2026-10-12,1032,10,24,24,3581.472000,74,549.407800,150.1325714286,-8.2510505001,4.3000,3,2,1,3,1,3
SP-20920,"Susan Pistek",Consumer,6,2023-11-22,2026-10-21,1064,6,14,14,4001.066000,768,14.692400,666.8443333333,0.3672121380,3.1667,0,0,0,0,0,1
SR-20425,"Sharelle Roach","Home Office",5,2023-06-14,2026-12-22,1287,5,9,9,3233.481000,34,-3366.884400,646.6962000000,-107.7892457407,5.2000,0,0,1,0,1,2
SR-20740,"Steven Roelle","Home Office",8,2023-02-20,2026-06-17,1213,6,12,12,4345.886000,50,1982.317200,543.2357500000,37.3922618523,3.7500,0,0,1,0,1,1
SS-20140,"Saphhira Shifley",Corporate,8,2023-11-23,2026-12-15,1118,8,21,21,1317.660000,84,73.056300,182.5628571429,12.6053727092,4.0000,1,1,0,1,0,2
SS-20410,"Shahid Shariari",Consumer,6,2023-05-30,2026-09-11,1200,6,12,12,3056.807000,46,-1010.973800,509.4678333333,-33.0728698279,4.3333,0,0,0,0,0,3
SS-20515,"Shirley Schmidt","Home Office",3,2023-07-14,2025-08-26,774,3,6,5,613.400000,36,199.934500,204.4666666667,32.5944734268,4.6667,0,0,0,0,0,0
SS-20590,"Sonia Sunley",Consumer,6,2023-08-05,2025-10-24,811,6,9,9,418.490000,17,135.540100,69.7483333333,32.3878945733,3.6667,0,0,0,0,0,0
SS-20875,"Sung Shariari",Consumer,5,2023-12-14,2026-09-01,992,5,15,15,962.012000,39,-86.105200,140.3805000000,-14.5942141540,5.8000,1,0,2,1,2,2
ST-20530,"Shui Tom",Consumer,7,2023-02-14,2026-08-27,1290,7,12,12,404.104000,33,84.441900,57.1876000000,29.1425064175,4.2857,2,0,0,2,0,1
SU-20665,"Stephanie Ulpright","Home Office",7,2024-12-05,2026-12-10,735,7,18,18,2520.304000,61,721.868500,409.8223333333,33.1496962006,2.4286,1,0,3,1,2,1
SV-20365,"Seth Vernon",Consumer,10,2023-01-11,2026-09-20,1348,10,32,32,11470.950000,109,1390.283600,1147.0950000000,16.9600302300,3.5000,0,0,3,0,2,2
SV-20785,"Stewart Visinsky",Consumer,9,2023-04-12,2026-02-13,1038,9,25,25,3732.561000,82,306.571600,372.5115714286,14.5520960103,4.1111,2,3,2,2,2,1
SV-20815,"Stuart Van",Corporate,4,2024-05-04,2026-10-15,894,4,6,6,1271.090000,24,199.650200,317.7725000000,15.7070073716,4.0000,0,0,0,0,0,0
SV-20935,"Susan Vittorini",Consumer,8,2025-03-19,2026-12-28,649,8,13,13,1785.241000,61,153.921600,254.4230000000,7.6143365707,3.3750,1,1,1,1,1,2
SW-20245,"Scot Wooten",Consumer,7,2023-07-20,2026-10-10,1178,7,10,10,1085.078000,28,-19.606200,155.0111428571,-1.8068931450,3.8571,0,2,0,0,0,4
SW-20275,"Scott Williamson",Consumer,6,2023-03-10,2026-11-30,1361,6,7,7,1944.270000,28,332.872500,388.8540000000,16.5681772593,4.5000,1,0,0,1,0,0
SW-20350,"Sean Wendt","Home Office",3,2025-04-09,2026-07-21,468,3,6,6,586.160000,25,68.398500,276.1150000000,31.0000000000,4.6667,2,0,2,1,2,0
SW-20455,"Shaun Weien",Consumer,7,2024-06-22,2026-07-21,759,7,9,9,2921.544000,18,785.975000,417.3634285714,28.3630468414,4.0000,0,0,1,0,1,0
SW-20755,"Steven Ward",Corporate,2,2023-11-02,2025-07-14,620,2,8,8,758.696000,27,68.241600,379.3480000000,8.9945907188,4.5000,0,0,0,0,0,0
SZ-20035,"Sam Zeldin","Home Office",11,2023-09-07,2026-11-25,1175,11,20,20,2821.084000,306,366.430300,200.7395555556,6.9463915654,3.7273,3,0,0,2,0,2
TA-21385,"Tom Ashbrook","Home Office",4,2023-09-12,2026-10-22,1136,4,10,10,14595.620000,36,4703.788300,3648.9050000000,32.2273963011,3.0000,0,0,0,0,0,1
TB-21055,"Ted Butterfield",Consumer,5,2025-06-17,2026-09-02,442,5,18,18,1467.881000,66,390.211300,293.5762000000,26.5833061399,3.2000,0,0,0,0,0,0
TB-21175,"Thomas Boland",Corporate,4,2023-12-08,2026-11-02,1060,4,11,11,3589.296000,33,512.785900,897.3240000000,14.2865313978,4.2500,0,1,0,0,0,1
TB-21190,"Thomas Brumley","Home Office",4,2023-12-27,2026-11-11,1050,4,4,4,816.174000,23,179.003800,204.0435000000,21.9320635061,3.0000,0,0,0,0,0,0
TB-21250,"Tim Brockman",Consumer,7,2023-12-08,2026-01-15,769,6,19,19,1592.008000,74,260.615500,222.7653333333,18.4649765972,3.8571,1,0,0,1,0,2
TB-21280,"Toby Braunhardt",Consumer,6,2023-06-21,2025-05-26,705,6,11,11,2179.010000,32,490.956700,423.0600000000,21.4614333664,3.6667,1,1,0,1,0,1
TB-21355,"Todd Boyes",Corporate,5,2025-01-25,2026-08-06,558,5,13,13,475.408000,360,240.995000,77.3695000000,34.2215340904,2.8000,2,0,1,1,1,0
TB-21400,"Tom Boeckenhauer",Consumer,7,2023-01-21,2026-06-11,1237,7,17,17,9077.908000,55,2798.368900,1599.3376000000,30.9479974710,3.4286,2,0,0,2,0,0
TB-21520,"Tracy Blumstein",Consumer,9,2023-10-17,2026-09-14,1063,9,20,20,4737.486000,85,-1656.272900,526.3873333333,0.8536874129,3.6667,0,0,3,0,2,2
TB-21595,"Troy Blackwell",Consumer,5,2023-02-18,2026-03-20,1126,5,7,7,1387.559000,24,-125.087100,277.5118000000,-9.1813851889,3.4000,0,1,1,0,1,1
TB-21625,"Trudy Brown",Consumer,9,2023-08-06,2026-11-30,1212,9,15,15,2797.668000,60,379.882000,310.8520000000,13.5785232558,3.6667,0,0,0,0,0,3
TC-20980,"Tamara Chand",Corporate,5,2023-11-07,2025-11-26,750,5,12,12,1552.268000,42,8981.323900,178.8695000000,30.5997948225,5.6000,1,0,0,1,0,1
TC-21145,"Theresa Coyne",Corporate,1,2026-09-15,2026-09-15,0,1,4,4,1038.260000,17,265.533200,1038.2600000000,25.5748271146,4.0000,0,0,0,0,0,0
TC-21295,"Toby Carlisle",Consumer,8,2023-10-14,2026-12-03,1146,8,16,16,4266.812000,63,-2667.626100,533.3515000000,-63.4000021865,2.3750,0,0,1,0,1,4
TC-21475,"Tony Chapman","Home Office",9,2023-11-22,2026-07-30,981,9,11,11,1006.800000,45,119.104000,167.8000000000,13.9851410409,3.6667,3,0,0,3,0,3
TC-21535,"Tracy Collins","Home Office",7,2023-11-03,2026-12-26,1149,7,10,10,681.366000,28,-134.359000,102.2543333333,-26.0151639761,3.7143,1,0,1,1,1,1
TD-20995,"Tamara Dahlen",Consumer,9,2023-05-19,2026-11-23,1284,9,16,16,1428.852100,67,88.189700,158.7613444444,6.1720663741,3.0000,0,0,0,0,0,3
TG-21310,"Toby Gnade",Consumer,5,2024-03-09,2026-01-27,689,5,9,9,3058.372000,28,682.170400,611.6744000000,22.3050171791,3.8000,0,1,0,0,0,1
TG-21640,"Trudy Glocke",Consumer,4,2023-03-31,2026-09-07,1256,4,10,10,2074.661000,50,355.959700,518.6652500000,14.5764477101,1.5000,0,0,1,0,1,0
TH-21100,"Thea Hendricks",Consumer,5,2023-09-27,2026-01-20,846,5,7,7,2422.824000,29,-135.212500,484.5648000000,-5.5807809399,4.6000,0,0,0,0,0,1
TH-21115,"Thea Hudgings",Corporate,4,2023-09-23,2026-11-02,1136,4,9,9,2942.772000,29,-252.553900,735.6930000000,-8.5821769407,4.2500,0,0,0,0,0,2
TH-21235,"Tiffany House",Corporate,8,2023-11-04,2026-09-04,1035,8,13,13,1022.201000,40,92.729000,127.7751250000,9.0715035497,4.3750,0,0,0,0,0,2
TH-21550,"Tracy Hopkins","Home Office",7,2023-04-05,2026-10-19,1293,7,13,13,3956.696000,44,-571.967800,639.9360000000,-19.4010807331,3.5714,1,0,0,1,0,1
TM-21010,"Tamara Manning",Consumer,8,2023-02-21,2026-09-18,1305,8,19,19,2955.226000,67,459.865300,369.4032500000,15.5610873754,3.8750,0,0,0,0,0,2
TM-21490,"Tony Molinari",Consumer,3,2026-03-30,2026-08-22,145,3,4,4,1094.678000,12,142.625400,364.8926666667,18.5512566043,2.0000,0,0,1,0,1,0
TN-21040,"Tanja Norvell","Home Office",7,2023-10-10,2026-10-01,1087,7,12,12,3130.221000,48,-692.045200,447.1744285714,-22.1085092714,4.7143,0,0,0,0,0,2
TP-21130,"Theone Pippenger",Consumer,9,2024-04-14,2026-12-22,982,9,16,16,2464.608000,50,933.131700,269.3780000000,34.3316096878,3.8889,3,1,1,3,1,1
TP-21415,"Tom Prescott",Consumer,5,2024-11-28,2026-09-17,658,5,10,10,5302.904800,39,-670.296200,1712.1693333333,-11.9517241205,3.8000,2,0,1,2,1,2
TP-21565,"Tracy Poddar",Corporate,4,2024-03-01,2026-01-14,684,4,10,10,1767.576000,41,126.621700,532.9840000000,3.9053166069,2.2500,1,1,2,1,1,2
TR-21325,"Toby Ritter",Consumer,5,2023-12-01,2026-06-20,932,5,7,7,675.942000,22,139.628400,135.1884000000,35.1229304074,3.8000,0,0,1,0,1,0
